*******************************************************************************
Ephemeris / WWW_USER Mon Nov 21 02:14:54 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2016-Nov-21 00:00:00.0000 UT      
Stop  time      : A.D. 2017-Jul-04 00:00:00.0000 UT      
Step-size       : 840 minutes
*******************************************************************************
Target pole/equ : IAU_VENUS                       {East-longitude +}
Target radii    : 6051.8 x 6051.8 x 6051.8 km     {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.161118.p170209                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2016-NOV-18. PREDICTS-> 2017-FEB-08
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table format    : Comma Separated Values (spreadsheet)
****************************************************************************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0),   hEcl-Lon,  hEcl-Lat,            delta,     deldot,    ObsEcLon,   ObsEcLat,
****************************************************************************************************************************************************************
$$SOE
 2017-Jan-18 22:00, 2457772.416666667, , , 77.4782455, 23.0506922,  78.492264,  0.110232, 0.72038258706771, -0.1889453,  78.4922641,  0.1102324,
 2017-Jan-19 12:00, 2457773.000000000, , , 78.4924966, 23.1841348,  79.432920,  0.165978, 0.72031932549325, -0.1865934,  79.4329198,  0.1659785,
 2017-Jan-20 02:00, 2457773.583333333, , , 79.5089012, 23.3110887,  80.373745,  0.221690, 0.72025686487586, -0.1841906,  80.3737450,  0.2216895,
 2017-Jan-20 16:00, 2457774.166666667, , , 80.5273737, 23.4314980,  81.314739,  0.277350, 0.72019522224745, -0.1817376,  81.3147393,  0.2773503,
 2017-Jan-21 06:00, 2457774.750000000, , , 81.5478256, 23.5453089,  82.255903,  0.332946, 0.72013441442657, -0.1792350,  82.2559025,  0.3329458,
 2017-Jan-21 20:00, 2457775.333333333, , , 82.5701652, 23.6524702,  83.197234,  0.388461, 0.72007445801355, -0.1766834,  83.1972342,  0.3884607,
 2017-Jan-22 10:00, 2457775.916666667, , , 83.5942979, 23.7529333,  84.138734,  0.443880, 0.72001536938562, -0.1740835,  84.1387338,  0.4438800,
 2017-Jan-23 00:00, 2457776.500000000, , , 84.6201262, 23.8466522,  85.080401,  0.499188, 0.71995716469221, -0.1714361,  85.0804010,  0.4991884,
 2017-Jan-23 14:00, 2457777.083333333, , , 85.6475499, 23.9335835,  86.022235,  0.554371, 0.71989985985018, -0.1687418,  86.0222351,  0.5543708,
 2017-Jan-24 04:00, 2457777.666666667, , , 86.6764664, 24.0136866,  86.964235,  0.609412, 0.71984347053915, -0.1660012,  86.9642354,  0.6094120,
 2017-Jan-24 18:00, 2457778.250000000, , , 87.7067704, 24.0869239,  87.906401,  0.664297, 0.71978801219697, -0.1632153,  87.9064014,  0.6642971,
 2017-Jan-25 08:00, 2457778.833333333, , , 88.7383546, 24.1532602,  88.848732,  0.719011, 0.71973350001512, -0.1603846,  88.8487322,  0.7190109,
 2017-Jan-25 22:00, 2457779.416666667, , , 89.7711095, 24.2126637,  89.791227,  0.773538, 0.71967994893430, -0.1575099,  89.7912272,  0.7735384,
 2017-Jan-26 12:00, 2457780.000000000, , , 90.8049238, 24.2651052,  90.733885,  0.827865, 0.71962737364000, -0.1545920,  90.7338853,  0.8278646,
 2017-Jan-27 02:00, 2457780.583333333, , , 91.8396844, 24.3105589,  91.676706,  0.881975, 0.71957578855816, -0.1516317,  91.6767056,  0.8819746,
 2017-Jan-27 16:00, 2457781.166666667, , , 92.8752767, 24.3490016,  92.619687,  0.935853, 0.71952520785093, -0.1486298,  92.6196872,  0.9358534,
 2017-Jan-28 06:00, 2457781.750000000, , , 93.9115848, 24.3804135,  93.562829,  0.989486, 0.71947564541249, -0.1455870,  93.5628290,  0.9894862,
 2017-Jan-28 20:00, 2457782.333333333, , , 94.9484915, 24.4047779,  94.506130,  1.042858, 0.71942711486489, -0.1425042,  94.5061299,  1.0428582,
 2017-Jan-29 10:00, 2457782.916666667, , , 95.9858789, 24.4220810,  95.449589,  1.095955, 0.71937962955407, -0.1393822,  95.4495885,  1.0959546,
 2017-Jan-30 00:00, 2457783.500000000, , , 97.0236282, 24.4323125,  96.393204,  1.148761, 0.71933320254583, -0.1362218,  96.3932038,  1.1487609,
 2017-Jan-30 14:00, 2457784.083333333, , , 98.0616201, 24.4354651,  97.336974,  1.201262, 0.71928784662202, -0.1330239,  97.3369743,  1.2012622,
 2017-Jan-31 04:00, 2457784.666666667, , , 99.0997349, 24.4315347,  98.280899,  1.253444, 0.71924357427665, -0.1297894,  98.2808985,  1.2534443,
 2017-Jan-31 18:00, 2457785.250000000, , ,100.1378531, 24.4205203,  99.224975,  1.305292, 0.71920039771223, -0.1265190,  99.2249751,  1.3052925,
 2017-Feb-01 08:00, 2457785.833333333, , ,101.1758548, 24.4024245, 100.169202,  1.356793, 0.71915832883610, -0.1232138, 100.1692025,  1.3567925,
 2017-Feb-01 22:00, 2457786.416666667, , ,102.2136209, 24.3772526, 101.113579,  1.407930, 0.71911737925687, -0.1198746, 101.1135789,  1.4079300,
 2017-Feb-02 12:00, 2457787.000000000, , ,103.2510324, 24.3450134, 102.058103,  1.458691, 0.71907756028097, -0.1165022, 102.0581028,  1.4586909,
 2017-Feb-03 02:00, 2457787.583333333, , ,104.2879714, 24.3057189, 103.002772,  1.509061, 0.71903888290922, -0.1130977, 103.0027723,  1.5090610,
 2017-Feb-03 16:00, 2457788.166666667, , ,105.3243206, 24.2593841, 103.947586,  1.559026, 0.71900135783360, -0.1096619, 103.9475855,  1.5590263,
 2017-Feb-04 06:00, 2457788.750000000, , ,106.3599641, 24.2060273, 104.892541,  1.608573, 0.71896499543395, -0.1061957, 104.8925406,  1.6085730,
 2017-Feb-04 20:00, 2457789.333333333, , ,107.3947870, 24.1456698, 105.837635,  1.657687, 0.71892980577495, -0.1027001, 105.8376354,  1.6576871,
 2017-Feb-05 10:00, 2457789.916666667, , ,108.4286762, 24.0783360, 106.782868,  1.706355, 0.71889579860302, -0.0991761, 106.7828680,  1.7063552,
 2017-Feb-06 00:00, 2457790.500000000, , ,109.4615203, 24.0040534, 107.728236,  1.754564, 0.71886298334343, -0.0956246, 107.7282361,  1.7545636,
 2017-Feb-06 14:00, 2457791.083333333, , ,110.4932095, 23.9228526, 108.673738,  1.802299, 0.71883136909745, -0.0920466, 108.6737375,  1.8022988,
 2017-Feb-07 04:00, 2457791.666666667, , ,111.5236365, 23.8347669, 109.619370,  1.849548, 0.71880096463961, -0.0884430, 109.6193699,  1.8495476,
 2017-Feb-07 18:00, 2457792.250000000, , ,112.5526958, 23.7398328, 110.565131,  1.896297, 0.71877177841504, -0.0848148, 110.5651309,  1.8962967,
 2017-Feb-08 08:00, 2457792.833333333, , ,113.5802846, 23.6380895, 111.511018,  1.942533, 0.71874381853695, -0.0811630, 111.5110179,  1.9425332,
 2017-Feb-08 22:00, 2457793.416666667, , ,114.6063026, 23.5295791, 112.457028,  1.988244, 0.71871709278417, -0.0774887, 112.4570285,  1.9882441,
 2017-Feb-09 12:00, 2457794.000000000, , ,115.6306520, 23.4143463, 113.403160,  2.033417, 0.71869160859878, -0.0737927, 113.4031600,  2.0334167,
 2017-Feb-10 02:00, 2457794.583333333, , ,116.6532380, 23.2924386, 114.349410,  2.078038, 0.71866737308389, -0.0700762, 114.3494096,  2.0780382,
 2017-Feb-10 16:00, 2457795.166666667, , ,117.6739689, 23.1639061, 115.295775,  2.122096, 0.71864439300150, -0.0663401, 115.2957747,  2.1220964,
 2017-Feb-11 06:00, 2457795.750000000, , ,118.6927557, 23.0288015, 116.242252,  2.165579, 0.71862267477042, -0.0625855, 116.2422523,  2.1655788,
 2017-Feb-11 20:00, 2457796.333333333, , ,119.7095130, 22.8871800, 117.188840,  2.208473, 0.71860222446437, -0.0588133, 117.1888395,  2.2084732,
 2017-Feb-12 10:00, 2457796.916666667, , ,120.7241585, 22.7390990, 118.135533,  2.250768, 0.71858304781011, -0.0550247, 118.1355333,  2.2507678,
 2017-Feb-13 00:00, 2457797.500000000, , ,121.7366134, 22.5846186, 119.082331,  2.292451, 0.71856515018571, -0.0512207, 119.0823305,  2.2924506,
 2017-Feb-13 14:00, 2457798.083333333, , ,122.7468021, 22.4238007, 120.029228,  2.333510, 0.71854853661896, -0.0474022, 120.0292281,  2.3335101,
 2017-Feb-14 04:00, 2457798.666666667, , ,123.7546530, 22.2567098, 120.976223,  2.373935, 0.71853321178580, -0.0435704, 120.9762228,  2.3739346,
 2017-Feb-14 18:00, 2457799.250000000, , ,124.7600978, 22.0834123, 121.923311,  2.413713, 0.71851918000896, -0.0397262, 121.9233111,  2.4137130,
 2017-Feb-15 08:00, 2457799.833333333, , ,125.7630719, 21.9039767, 122.870490,  2.452834, 0.71850644525660, -0.0358709, 122.8704899,  2.4528340,
 2017-Feb-15 22:00, 2457800.416666667, , ,126.7635146, 21.7184732, 123.817756,  2.491287, 0.71849501114114, -0.0320053, 123.8177556,  2.4912868,
 2017-Feb-16 12:00, 2457801.000000000, , ,127.7613688, 21.5269743, 124.765105,  2.529061, 0.71848488091815, -0.0281306, 124.7651046,  2.5290605,
 2017-Feb-17 02:00, 2457801.583333333, , ,128.7565814, 21.3295539, 125.712533,  2.566145, 0.71847605748539, -0.0242478, 125.7125335,  2.5661447,
 2017-Feb-17 16:00, 2457802.166666667, , ,129.7491028, 21.1262878, 126.660038,  2.602529, 0.71846854338191, -0.0203580, 126.6600384,  2.6025290,
 2017-Feb-18 06:00, 2457802.750000000, , ,130.7388875, 20.9172533, 127.607616,  2.638203, 0.71846234078731, -0.0164623, 127.6076158,  2.6382031,
 2017-Feb-18 20:00, 2457803.333333333, , ,131.7258937, 20.7025294, 128.555262,  2.673157, 0.71845745152105, -0.0125617, 128.5552617,  2.6731572,
 2017-Feb-19 10:00, 2457803.916666667, , ,132.7100834, 20.4821963, 129.502972,  2.707381, 0.71845387704193, -0.0086574, 129.5029723,  2.7073814,
 2017-Feb-20 00:00, 2457804.500000000, , ,133.6914227, 20.2563358, 130.450744,  2.740866, 0.71845161844763, -0.0047503, 130.4507438,  2.7408662,
 2017-Feb-20 14:00, 2457805.083333333, , ,134.6698812, 20.0250309, 131.398572,  2.773602, 0.71845067647437, -0.0008415, 131.3985720,  2.7736023,
 2017-Feb-21 04:00, 2457805.666666667, , ,135.6454323, 19.7883659, 132.346453,  2.805581, 0.71845105149674,  0.0030678, 132.3464530,  2.8055805,
 2017-Feb-21 18:00, 2457806.250000000, , ,136.6180534, 19.5464262, 133.294383,  2.836792, 0.71845274352751,  0.0069766, 133.2943826,  2.8367920,
 2017-Feb-22 08:00, 2457806.833333333, , ,137.5877253, 19.2992982, 134.242357,  2.867228, 0.71845575221769,  0.0108839, 134.2423567,  2.8672280,
 2017-Feb-22 22:00, 2457807.416666667, , ,138.5544328, 19.0470693, 135.190371,  2.896880, 0.71846007685658,  0.0147885, 135.1903711,  2.8968801,
 2017-Feb-23 12:00, 2457808.000000000, , ,139.5181639, 18.7898281, 136.138421,  2.925740, 0.71846571637202,  0.0186894, 136.1384215,  2.9257400,
 2017-Feb-24 02:00, 2457808.583333333, , ,140.4789107, 18.5276637, 137.086504,  2.953800, 0.71847266933069,  0.0225855, 137.0865035,  2.9537998,
 2017-Feb-24 16:00, 2457809.166666667, , ,141.4366683, 18.2606661, 138.034613,  2.981052, 0.71848093393854,  0.0264757, 138.0346129,  2.9810516,
 2017-Feb-25 06:00, 2457809.750000000, , ,142.3914357, 17.9889261, 138.982745,  3.007488, 0.71849050804130,  0.0303590, 138.9827451,  3.0074879,
 2017-Feb-25 20:00, 2457810.333333333, , ,143.3432150, 17.7125352, 139.930896,  3.033101, 0.71850138912513,  0.0342343, 139.9308958,  3.0331014,
 2017-Feb-26 10:00, 2457810.916666667, , ,144.2920118, 17.4315853, 140.879060,  3.057885, 0.71851357431738,  0.0381006, 140.8790604,  3.0578850,
 2017-Feb-27 00:00, 2457811.500000000, , ,145.2378347, 17.1461690, 141.827234,  3.081832, 0.71852706038740,  0.0419567, 141.8272343,  3.0818319,
 2017-Feb-27 14:00, 2457812.083333333, , ,146.1806959, 16.8563794, 142.775413,  3.104935, 0.71854184374751,  0.0458017, 142.7754130,  3.1049355,
 2017-Feb-28 04:00, 2457812.666666667, , ,147.1206102, 16.5623099, 143.723592,  3.127189, 0.71855792045401,  0.0496344, 143.7235919,  3.1271894,
 2017-Feb-28 18:00, 2457813.250000000, , ,148.0575959, 16.2640543, 144.671766,  3.148588, 0.71857528620840,  0.0534538, 144.6717663,  3.1485876,
 2017-Mar-01 08:00, 2457813.833333333, , ,148.9916740, 15.9617069, 145.619932,  3.169124, 0.71859393635856,  0.0572589, 145.6199315,  3.1691242,
 2017-Mar-01 22:00, 2457814.416666667, , ,149.9228683, 15.6553620, 146.568083,  3.188794, 0.71861386590014,  0.0610487, 146.5680829,  3.1887936,
 2017-Mar-02 12:00, 2457815.000000000, , ,150.8512056, 15.3451143, 147.516216,  3.207591, 0.71863506947798,  0.0648220, 147.5162156,  3.2075905,
 2017-Mar-03 02:00, 2457815.583333333, , ,151.7767153, 15.0310587, 148.464325,  3.225510, 0.71865754138767,  0.0685778, 148.4643249,  3.2255098,
 2017-Mar-03 16:00, 2457816.166666667, , ,152.6994293, 14.7132901, 149.412406,  3.242547, 0.71868127557720,  0.0723152, 149.4124060,  3.2425465,
 2017-Mar-04 06:00, 2457816.750000000, , ,153.6193822, 14.3919038, 150.360454,  3.258696, 0.71870626564863,  0.0760331, 150.3604542,  3.2586963,
 2017-Mar-04 20:00, 2457817.333333333, , ,154.5366110, 14.0669948, 151.308465,  3.273955, 0.71873250486001,  0.0797305, 151.3084645,  3.2739546,
 2017-Mar-05 10:00, 2457817.916666667, , ,155.4511551, 13.7386584, 152.256432,  3.288318, 0.71875998612718,  0.0834063, 152.2564322,  3.2883176,
 2017-Mar-06 00:00, 2457818.500000000, , ,156.3630561, 13.4069898, 153.204352,  3.301781, 0.71878870202587,  0.0870596, 153.2043524,  3.3017813,
 2017-Mar-06 14:00, 2457819.083333333, , ,157.2723578, 13.0720841, 154.152220,  3.314342, 0.71881864479373,  0.0906894, 154.1522203,  3.3143422,
 2017-Mar-07 04:00, 2457819.666666667, , ,158.1791062, 12.7340366, 155.100031,  3.325997, 0.71884980633253,  0.0942946, 155.1000310,  3.3259970,
 2017-Mar-07 18:00, 2457820.250000000, , ,159.0833494, 12.3929423, 156.047780,  3.336743, 0.71888217821042,  0.0978743, 156.0477797,  3.3367428,
 2017-Mar-08 08:00, 2457820.833333333, , ,159.9851371, 12.0488960, 156.995461,  3.346577, 0.71891575166426,  0.1014275, 156.9954614,  3.3465768,
 2017-Mar-08 22:00, 2457821.416666667, , ,160.8845213, 11.7019928, 157.943071,  3.355496, 0.71895051760207,  0.1049532, 157.9430714,  3.3554964,
 2017-Mar-09 12:00, 2457822.000000000, , ,161.7815556, 11.3523271, 158.890605,  3.363500, 0.71898646660553,  0.1084505, 158.8906047,  3.3634996,
 2017-Mar-10 02:00, 2457822.583333333, , ,162.6762953, 10.9999936, 159.838057,  3.370584, 0.71902358893252,  0.1119184, 159.8380566,  3.3705842,
 2017-Mar-10 16:00, 2457823.166666667, , ,163.5687974, 10.6450866, 160.785422,  3.376749, 0.71906187451987,  0.1153560, 160.7854223,  3.3767487,
 2017-Mar-11 06:00, 2457823.750000000, , ,164.4591203, 10.2877002, 161.732697,  3.381992, 0.71910131298602,  0.1187623, 161.7326968,  3.3819915,
 2017-Mar-11 20:00, 2457824.333333333, , ,165.3473242,  9.9279284, 162.679875,  3.386312, 0.71914189363390,  0.1221363, 162.6798754,  3.3863116,
 2017-Mar-12 10:00, 2457824.916666667, , ,166.2334704,  9.5658649, 163.626953,  3.389708, 0.71918360545379,  0.1254772, 163.6269534,  3.3897080,
 2017-Mar-13 00:00, 2457825.500000000, , ,167.1176218,  9.2016031, 164.573926,  3.392180, 0.71922643712629,  0.1287841, 164.5739260,  3.3921802,
 2017-Mar-13 14:00, 2457826.083333333, , ,167.9998423,  8.8352364, 165.520788,  3.393728, 0.71927037702539,  0.1320560, 165.5207884,  3.3937277,
 2017-Mar-14 04:00, 2457826.666666667, , ,168.8801974,  8.4668577, 166.467536,  3.394350, 0.71931541322157,  0.1352920, 166.4675360,  3.3943505,
 2017-Mar-14 18:00, 2457827.250000000, , ,169.7587534,  8.0965598, 167.414164,  3.394049, 0.71936153348502,  0.1384913, 167.4141641,  3.3940487,
 2017-Mar-15 08:00, 2457827.833333333, , ,170.6355778,  7.7244353, 168.360668,  3.392823, 0.71940872528891,  0.1416530, 168.3606681,  3.3928228,
 2017-Mar-15 22:00, 2457828.416666667, , ,171.5107391,  7.3505763, 169.307043,  3.390674, 0.71945697581273,  0.1447762, 169.3070434,  3.3906735,
 2017-Mar-16 12:00, 2457829.000000000, , ,172.3843068,  6.9750750, 170.253285,  3.387602, 0.71950627194577,  0.1478600, 170.2532854,  3.3876018,
 2017-Mar-17 02:00, 2457829.583333333, , ,173.2563512,  6.5980230, 171.199390,  3.383609, 0.71955660029057,  0.1509037, 171.1993896,  3.3836088,
 2017-Mar-17 16:00, 2457830.166666667, , ,174.1269436,  6.2195119, 172.145352,  3.378696, 0.71960794716659,  0.1539063, 172.1453516,  3.3786961,
 2017-Mar-18 06:00, 2457830.750000000, , ,174.9961560,  5.8396329, 173.091167,  3.372865, 0.71966029861387,  0.1568671, 173.0911669,  3.3728654,
 2017-Mar-18 20:00, 2457831.333333333, , ,175.8640610,  5.4584770, 174.036831,  3.366119, 0.71971364039680,  0.1597853, 174.0368313,  3.3661187,
 2017-Mar-19 10:00, 2457831.916666667, , ,176.7307320,  5.0761350, 174.982340,  3.358458, 0.71976795800799,  0.1626599, 174.9823403,  3.3584584,
 2017-Mar-20 00:00, 2457832.500000000, , ,177.5962429,  4.6926974, 175.927690,  3.349887, 0.71982323667226,  0.1654904, 175.9276897,  3.3498869,
 2017-Mar-20 14:00, 2457833.083333333, , ,178.4606684,  4.3082545, 176.872875,  3.340407, 0.71987946135063,  0.1682758, 176.8728754,  3.3404071,
 2017-Mar-21 04:00, 2457833.666666667, , ,179.3240835,  3.9228962, 177.817893,  3.330022, 0.71993661674453,  0.1710154, 177.8178933,  3.3300220,
 2017-Mar-21 18:00, 2457834.250000000, , ,180.1865637,  3.5367126, 178.762739,  3.318735, 0.71999468730003,  0.1737084, 178.7627392,  3.3187348,
 2017-Mar-22 08:00, 2457834.833333333, , ,181.0481848,  3.1497931, 179.707409,  3.306549, 0.72005365721216,  0.1763542, 179.7074091,  3.3065492,
 2017-Mar-22 22:00, 2457835.416666667, , ,181.9090233,  2.7622272, 180.651899,  3.293469, 0.72011351042940,  0.1789520, 180.6518992,  3.2934689,
 2017-Mar-23 12:00, 2457836.000000000, , ,182.7691557,  2.3741041, 181.596206,  3.279498, 0.72017423065820,  0.1815010, 181.5962056,  3.2794981,
 2017-Mar-24 02:00, 2457836.583333333, , ,183.6286589,  1.9855129, 182.540324,  3.264641, 0.72023580136763,  0.1840007, 182.5403245,  3.2646409,
 2017-Mar-24 16:00, 2457837.166666667, , ,184.4876099,  1.5965423, 183.484252,  3.248902, 0.72029820579410,  0.1864502, 183.4842521,  3.2489020,
 2017-Mar-25 06:00, 2457837.750000000, , ,185.3460862,  1.2072811, 184.427985,  3.232286, 0.72036142694625,  0.1888490, 184.4279850,  3.2322862,
 2017-Mar-25 20:00, 2457838.333333333, , ,186.2041649,  0.8178177, 185.371519,  3.214798, 0.72042544760983,  0.1911964, 185.3715195,  3.2147984,
 2017-Mar-26 10:00, 2457838.916666667, , ,187.0619238,  0.4282406, 186.314852,  3.196444, 0.72049025035275,  0.1934917, 186.3148522,  3.1964440,
 2017-Mar-27 00:00, 2457839.500000000, , ,187.9194403,  0.0386380, 187.257980,  3.177228, 0.72055581753019,  0.1957343, 187.2579796,  3.1772285,
 2017-Mar-27 14:00, 2457840.083333333, , ,188.7767920, -0.3509020, 188.200899,  3.157158, 0.72062213128981,  0.1979236, 188.2008986,  3.1571575,
 2017-Mar-28 04:00, 2457840.666666667, , ,189.6340563, -0.7402915, 189.143606,  3.136237, 0.72068917357699,  0.2000590, 189.1436060,  3.1362372,
 2017-Mar-28 18:00, 2457841.250000000, , ,190.4913108, -1.1294425, 190.086099,  3.114474, 0.72075692614025,  0.2021400, 190.0860985,  3.1144737,
 2017-Mar-29 08:00, 2457841.833333333, , ,191.3486328, -1.5182673, 191.028373,  3.091873, 0.72082537053662,  0.2041660, 191.0283733,  3.0918735,
 2017-Mar-29 22:00, 2457842.416666667, , ,192.2060993, -1.9066782, 191.970427,  3.068443, 0.72089448813720,  0.2061364, 191.9704273,  3.0684432,
 2017-Mar-30 12:00, 2457843.000000000, , ,193.0637874, -2.2945875, 192.912258,  3.044190, 0.72096426013269,  0.2080507, 192.9122578,  3.0441897,
 2017-Mar-31 02:00, 2457843.583333333, , ,193.9217736, -2.6819076, 193.853862,  3.019120, 0.72103466753906,  0.2099083, 193.8538620,  3.0191201,
 2017-Mar-31 16:00, 2457844.166666667, , ,194.7801345, -3.0685512, 194.795237,  2.993242, 0.72110569120322,  0.2117089, 194.7952374,  2.9932418,
 2017-Apr-01 06:00, 2457844.750000000, , ,195.6389460, -3.4544306, 195.736381,  2.966562, 0.72117731180877,  0.2134520, 195.7363814,  2.9665623,
 2017-Apr-01 20:00, 2457845.333333333, , ,196.4982839, -3.8394585, 196.677292,  2.939089, 0.72124950988181,  0.2151370, 196.6772915,  2.9390894,
 2017-Apr-02 10:00, 2457845.916666667, , ,197.3582233, -4.2235474, 197.617966,  2.910831, 0.72132226579676,  0.2167635, 197.6179656,  2.9108310,
 2017-Apr-03 00:00, 2457846.500000000, , ,198.2188390, -4.6066101, 198.558401,  2.881795, 0.72139555978229,  0.2183311, 198.5584013,  2.8817953,
 2017-Apr-03 14:00, 2457847.083333333, , ,199.0802052, -4.9885590, 199.498597,  2.851991, 0.72146937192720,  0.2198394, 199.4985965,  2.8519907,
 2017-Apr-04 04:00, 2457847.666666667, , ,199.9423958, -5.3693067, 200.438549,  2.821426, 0.72154368218640,  0.2212881, 200.4385493,  2.8214258,
 2017-Apr-04 18:00, 2457848.250000000, , ,200.8054837, -5.7487660, 201.378258,  2.790109, 0.72161847038690,  0.2226766, 201.3782578,  2.7901093,
 2017-Apr-05 08:00, 2457848.833333333, , ,201.6695413, -6.1268494, 202.317720,  2.758050, 0.72169371623381,  0.2240048, 202.3177201,  2.7580502,
 2017-Apr-05 22:00, 2457849.416666667, , ,202.5346405, -6.5034694, 203.256935,  2.725258, 0.72176939931638,  0.2252722, 203.2569347,  2.7252577,
 2017-Apr-06 12:00, 2457850.000000000, , ,203.4008521, -6.8785385, 204.195900,  2.691741, 0.72184549911405,  0.2264786, 204.1959000,  2.6917411,
 2017-Apr-07 02:00, 2457850.583333333, , ,204.2682463, -7.2519694, 205.134614,  2.657510, 0.72192199500252,  0.2276235, 205.1346145,  2.6575101,
 2017-Apr-07 16:00, 2457851.166666667, , ,205.1368924, -7.6236744, 206.073077,  2.622574, 0.72199886625983,  0.2287069, 206.0730768,  2.6225742,
 2017-Apr-08 06:00, 2457851.750000000, , ,206.0068588, -7.9935660, 207.011286,  2.586943, 0.72207609207244,  0.2297283, 207.0112858,  2.5869434,
 2017-Apr-08 20:00, 2457852.333333333, , ,206.8782130, -8.3615565, 207.949240,  2.550628, 0.72215365154129,  0.2306875, 207.9492404,  2.5506278,
 2017-Apr-09 10:00, 2457852.916666667, , ,207.7510213, -8.7275583, 208.886940,  2.513638, 0.72223152368795,  0.2315844, 208.8869395,  2.5136376,
 2017-Apr-10 00:00, 2457853.500000000, , ,208.6253491, -9.0914838, 209.824382,  2.475983, 0.72230968746062,  0.2324187, 209.8243823,  2.4759832,
 2017-Apr-10 14:00, 2457854.083333333, , ,209.5012607, -9.4532451, 210.761568,  2.437675, 0.72238812174030,  0.2331902, 210.7615680,  2.4376752,
 2017-Apr-11 04:00, 2457854.666666667, , ,210.3788190, -9.8127545, 211.698496,  2.398724, 0.72246680534681,  0.2338988, 211.6984960,  2.3987244,
 2017-Apr-11 18:00, 2457855.250000000, , ,211.2580859,-10.1699241, 212.635166,  2.359142, 0.72254571704485,  0.2345443, 212.6351656,  2.3591416,
 2017-Apr-12 08:00, 2457855.833333333, , ,212.1391219,-10.5246661, 213.571577,  2.318938, 0.72262483555008,  0.2351265, 213.5715766,  2.3189379,
 2017-Apr-12 22:00, 2457856.416666667, , ,213.0219860,-10.8768926, 214.507728,  2.278125, 0.72270413953517,  0.2356453, 214.5077285,  2.2781245,
 2017-Apr-13 12:00, 2457857.000000000, , ,213.9067361,-11.2265157, 215.443621,  2.236713, 0.72278360763576,  0.2361007, 215.4436211,  2.2367128,
 2017-Apr-14 02:00, 2457857.583333333, , ,214.7934282,-11.5734475, 216.379254,  2.194714, 0.72286321845656,  0.2364926, 216.3792545,  2.1947142,
 2017-Apr-14 16:00, 2457858.166666667, , ,215.6821171,-11.9176000, 217.314628,  2.152140, 0.72294295057725,  0.2368208, 217.3146285,  2.1521404,
 2017-Apr-15 06:00, 2457858.750000000, , ,216.5728558,-12.2588853, 218.249743,  2.109003, 0.72302278255853,  0.2370854, 218.2497433,  2.1090032,
 2017-Apr-15 20:00, 2457859.333333333, , ,217.4656956,-12.5972156, 219.184599,  2.065314, 0.72310269294801,  0.2372863, 219.1845993,  2.0653145,
 2017-Apr-16 10:00, 2457859.916666667, , ,218.3606862,-12.9325030, 220.119197,  2.021086, 0.72318266028617,  0.2374235, 220.1191966,  2.0210862,
 2017-Apr-17 00:00, 2457860.500000000, , ,219.2578753,-13.2646596, 221.053536,  1.976331, 0.72326266311226,  0.2374969, 221.0535359,  1.9763306,
 2017-Apr-17 14:00, 2457861.083333333, , ,220.1573088,-13.5935976, 221.987618,  1.931060, 0.72334267997018,  0.2375068, 221.9876176,  1.9310600,
 2017-Apr-18 04:00, 2457861.666666667, , ,221.0590306,-13.9192296, 222.921443,  1.885287, 0.72342268941435,  0.2374529, 222.9214425,  1.8852867,
 2017-Apr-18 18:00, 2457862.250000000, , ,221.9630827,-14.2414678, 223.855011,  1.839023, 0.72350267001554,  0.2373356, 223.8550114,  1.8390233,
 2017-Apr-19 08:00, 2457862.833333333, , ,222.8695049,-14.5602248, 224.788325,  1.792282, 0.72358260036665,  0.2371547, 224.7883251,  1.7922824,
 2017-Apr-19 22:00, 2457863.416666667, , ,223.7783348,-14.8754134, 225.721385,  1.745077, 0.72366245908856,  0.2369103, 225.7213847,  1.7450767,
 2017-Apr-20 12:00, 2457864.000000000, , ,224.6896077,-15.1869465, 226.654191,  1.697419, 0.72374222483581,  0.2366027, 226.6541913,  1.6974191,
 2017-Apr-21 02:00, 2457864.583333333, , ,225.6033569,-15.4947372, 227.586746,  1.649323, 0.72382187630239,  0.2362319, 227.5867461,  1.6493226,
