*******************************************************************************
Ephemeris / WWW_USER Mon Nov 21 02:05:20 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Saturn (699)                    {source: sat389}
Center body name: Sun (10)                        {source: sat389}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2016-Nov-18 00:00:00.0000 UT      
Stop  time      : A.D. 2045-Nov-18 00:00:00.0000 UT      
Step-size       : 41760 minutes
*******************************************************************************
Target pole/equ : IAU_SATURN                      {East-longitude -}
Target radii    : 60268.0 x 60268.0 x 54364.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: sat389}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.161118.p170209                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2016-NOV-18. PREDICTS-> 2017-FEB-08
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table format    : Comma Separated Values (spreadsheet)
****************************************************************************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0),   hEcl-Lon,  hEcl-Lat,            delta,     deldot,    ObsEcLon,   ObsEcLat,
 2024-Dec-24 00:00, 2460668.500000000, , ,350.8540442, -6.1732911, 349.170683, -2.051755, 9.63287212044896, -0.5233878, 349.1706827, -2.0517551,
 2025-Jan-22 00:00, 2460697.500000000, , ,351.7427847, -5.8201291, 350.122839, -2.074838, 9.62409955828312, -0.5238232, 350.1228393, -2.0748378,
 2025-Feb-20 00:00, 2460726.500000000, , ,352.6319825, -5.4649524, 351.076712, -2.097392, 9.61529734652893, -0.5249287, 351.0767125, -2.0973921,
 2025-Mar-21 00:00, 2460755.500000000, , ,353.5217161, -5.1078358, 352.032321, -2.119411, 9.60647058729077, -0.5273680, 352.0323206, -2.1194112,
 2025-Apr-19 00:00, 2460784.500000000, , ,354.4120496, -4.7488534, 352.989668, -2.140880, 9.59762421669789, -0.5300279, 352.9896682, -2.1408805,
 2025-May-18 00:00, 2460813.500000000, , ,355.3030489, -4.3880792, 353.948760, -2.161785, 9.58875904279606, -0.5310236, 353.9487604, -2.1617848,
 2025-Jun-16 00:00, 2460842.500000000, , ,356.1947892, -4.0255914, 354.909608, -2.182116, 9.57987331837096, -0.5309208, 354.9096084, -2.1821156,
 2025-Jul-15 00:00, 2460871.500000000, , ,357.0873530, -3.6614722, 355.872228, -2.201869, 9.57096830760727, -0.5307899, 355.8722278, -2.2018694,
 2025-Aug-13 00:00, 2460900.500000000, , ,357.9808257, -3.2958042, 356.836635, -2.221043, 9.56204742572917, -0.5320730, 356.8366355, -2.2210431,
 2025-Sep-11 00:00, 2460929.500000000, , ,358.8752708, -2.9286723, 357.802827, -2.239626, 9.55311514369646, -0.5343072, 357.8028267, -2.2396261,
 2025-Oct-10 00:00, 2460958.500000000, , ,359.7707447, -2.5601608, 358.770790, -2.257603, 9.54417574419067, -0.5353054, 358.7707897, -2.2576029,
 2025-Nov-08 00:00, 2460987.500000000, , ,  0.6673228, -2.1903514, 359.740530, -2.274962, 9.53522967300320, -0.5348344, 359.7405305, -2.2749621,
 2025-Dec-07 00:00, 2461016.500000000, , ,  1.5650908, -1.8193285,   0.712062, -2.291698, 9.52627759106835, -0.5335519,   0.7120625, -2.2916979,
 2026-Jan-05 00:00, 2461045.500000000, , ,  2.4641448, -1.4471785,   1.685407, -2.307809, 9.51732318272467, -0.5332573,   1.6854073, -2.3078089,
 2026-Feb-03 00:00, 2461074.500000000, , ,  3.3645701, -1.0739879,   2.660576, -2.323289, 9.50837033775441, -0.5344074,   2.6605763, -2.3232886,
 2026-Mar-04 00:00, 2461103.500000000, , ,  4.2664283, -0.6998469,   3.637557, -2.338123, 9.49942275928099, -0.5353100,   3.6375567, -2.3381232,
 2026-Apr-02 00:00, 2461132.500000000, , ,  5.1697855, -0.3248456,   4.616339, -2.352299, 9.49048206155922, -0.5347050,   4.6163393, -2.3522995,
 2026-May-01 00:00, 2461161.500000000, , ,  6.0747239,  0.0509266,   5.596930, -2.365809, 9.48154836286384, -0.5326908,   5.5969296, -2.3658088,
 2026-May-30 00:00, 2461190.500000000, , ,  6.9813374,  0.4273763,   6.579342, -2.378650, 9.47262442423797, -0.5310067,   6.5793420, -2.3786496,
 2026-Jun-28 00:00, 2461219.500000000, , ,  7.8897221,  0.8044105,   7.563592, -2.390820, 9.46371532869014, -0.5306257,   7.5635922, -2.3908200,
 2026-Jul-27 00:00, 2461248.500000000, , ,  8.7999587,  1.1819362,   8.549682, -2.402310, 9.45482548523934, -0.5309969,   8.5496818, -2.4023102,
 2026-Aug-25 00:00, 2461277.500000000, , ,  9.7121153,  1.5598588,   9.537600, -2.413106, 9.44595668466490, -0.5303335,   9.5375997, -2.4131064,
 2026-Sep-23 00:00, 2461306.500000000, , , 10.6262693,  1.9380829,  10.527343, -2.423198, 9.43710814097417, -0.5279507,  10.5273430, -2.4231979,
 2026-Oct-22 00:00, 2461335.500000000, , , 11.5425098,  2.3165095,  11.518917, -2.432581, 9.42827989210137, -0.5253286,  11.5189175, -2.4325808,
 2026-Nov-20 00:00, 2461364.500000000, , , 12.4609262,  2.6950344,  12.512327, -2.441255, 9.41947549338384, -0.5235728,  12.5123275, -2.4412548,
 2026-Dec-19 00:00, 2461393.500000000, , , 13.3815975,  3.0735519,  13.507567, -2.449216, 9.41070050097229, -0.5230857,  13.5075669, -2.4492162,
 2027-Jan-17 00:00, 2461422.500000000, , , 14.3045894,  3.4519584,  14.504618, -2.456453, 9.40195999968609, -0.5221898,  14.5046183, -2.4564530,
 2027-Feb-15 00:00, 2461451.500000000, , , 15.2299766,  3.8301534,  15.503473, -2.462953, 9.39325596692789, -0.5194488,  15.5034735, -2.4629528,
 2027-Mar-16 00:00, 2461480.500000000, , , 16.1578508,  4.2080360,  16.504140, -2.468709, 9.38458868558250, -0.5157973,  16.5041401, -2.4687093,
 2027-Apr-14 00:00, 2461509.500000000, , , 17.0883124,  4.5855018,  17.506632, -2.473722, 9.37596069871348, -0.5124510,  17.5066325, -2.4737216,
 2027-May-13 00:00, 2461538.500000000, , , 18.0214563,  4.9624419,  18.510959, -2.477990, 9.36737556179318, -0.5106557,  18.5109586, -2.4779897,
 2027-Jun-11 00:00, 2461567.500000000, , , 18.9573507,  5.3387431,  19.517100, -2.481507, 9.35883709183402, -0.5093696,  19.5171003, -2.4815067,
 2027-Jul-10 00:00, 2461596.500000000, , , 19.8960578,  5.7142938,  20.525035, -2.484261, 9.35034783046967, -0.5066734,  20.5250350, -2.4842609,
 2027-Aug-08 00:00, 2461625.500000000, , , 20.8376548,  6.0889844,  21.534755, -2.486244, 9.34190752098182, -0.5025604,  21.5347550, -2.4862439,
 2027-Sep-06 00:00, 2461654.500000000, , , 21.7822283,  6.4627009,  22.546260, -2.487454, 9.33351806721498, -0.4980465,  22.5462602, -2.4874538,
 2027-Oct-05 00:00, 2461683.500000000, , , 22.7298749,  6.8353278,  23.559560, -2.487893, 9.32518410413903, -0.4947159,  23.5595598, -2.4878930,
 2027-Nov-03 00:00, 2461712.500000000, , , 23.6806758,  7.2067477,  24.574649, -2.487559, 9.31690984459846, -0.4925341,  24.5746488, -2.4875592,
 2027-Dec-02 00:00, 2461741.500000000, , , 24.6346895,  7.5768402,  25.591501, -2.486444, 9.30869840925937, -0.4897744,  25.5915010, -2.4864439,
 2027-Dec-31 00:00, 2461770.500000000, , , 25.5919824,  7.9454892,  26.610100, -2.484537, 9.30055019845130, -0.4853537,  26.6100997, -2.4845370,
 2028-Jan-29 00:00, 2461799.500000000, , , 26.5526323,  8.3125761,  27.630439, -2.481834, 9.29246475125136, -0.4800618,  27.6304390, -2.4818343,
 2028-Feb-27 00:00, 2461828.500000000, , , 27.5167185,  8.6779745,  28.652513, -2.478338, 9.28444533187462, -0.4753565,  28.6525126, -2.4783385,
 2028-Mar-27 00:00, 2461857.500000000, , , 28.4843199,  9.0415579,  29.676315, -2.474052, 9.27649790027924, -0.4718660,  29.6763147, -2.4740522,
 2028-Apr-25 00:00, 2461886.500000000, , , 29.4554975,  9.4031992,  30.701825, -2.468972, 9.26862728804990, -0.4687165,  30.7018246, -2.4689716,
 2028-May-24 00:00, 2461915.500000000, , , 30.4303061,  9.7627742,  31.729017, -2.463088, 9.26083622757714, -0.4639820,  31.7290175, -2.4630879,
 2028-Jun-22 00:00, 2461944.500000000, , , 31.4088217, 10.1201633,  32.757892, -2.456395, 9.25312477316890, -0.4578988,  32.7578919, -2.4563949,
 2028-Jul-21 00:00, 2461973.500000000, , , 32.3911258, 10.4752415,  33.788451, -2.448893, 9.24549310024099, -0.4519596,  33.7884507, -2.4488932,
 2028-Aug-19 00:00, 2462002.500000000, , , 33.3772914, 10.8278743,  34.820687, -2.440589, 9.23794459079053, -0.4471326,  34.8206875, -2.4405886,
 2028-Sep-17 00:00, 2462031.500000000, , , 34.3673750, 11.1779260,  35.854582, -2.431483, 9.23048306736639, -0.4434204,  35.8545819, -2.4314828,
 2028-Oct-16 00:00, 2462060.500000000, , , 35.3614100, 11.5252605,  36.890094, -2.421571, 9.22311115689591, -0.4388420,  36.8900943, -2.4215707,
 2028-Nov-14 00:00, 2462089.500000000, , , 36.3594384, 11.8697454,  37.927196, -2.410847, 9.21582993257609, -0.4325077,  37.9271958, -2.4108467,
 2028-Dec-13 00:00, 2462118.500000000, , , 37.3615212, 12.2112511,  38.965879, -2.399309, 9.20864049635507, -0.4255490,  38.9658786, -2.3993090,
 2029-Jan-11 00:00, 2462147.500000000, , , 38.3677240, 12.5496414,  40.006139, -2.386963, 9.20154664566174, -0.4192918,  40.0061391, -2.3869633,
 2029-Feb-09 00:00, 2462176.500000000, , , 39.3781024, 12.8847768,  41.047966, -2.373816, 9.19455305025818, -0.4143416,  41.0479659, -2.3738159,
 2029-Mar-10 00:00, 2462205.500000000, , , 40.3926894, 13.2165179,  42.091329, -2.359866, 9.18766340663723, -0.4094510,  42.0913291, -2.3598664,
 2029-Apr-08 00:00, 2462234.500000000, , , 41.4115110, 13.5447284,  43.136196, -2.345110, 9.18087869882830, -0.4030312,  43.1361962, -2.3451102,
 2029-May-07 00:00, 2462263.500000000, , , 42.4346045, 13.8692743,  44.182548, -2.329545, 9.17419814552937, -0.3953722,  44.1825483, -2.3295446,
 2029-Jun-05 00:00, 2462292.500000000, , , 43.4620133, 14.1900163,  45.230374, -2.313175, 9.16762383923654, -0.3879642,  45.2303737, -2.3131745,
 2029-Jul-04 00:00, 2462321.500000000, , , 44.4937777, 14.5068107,  46.279659, -2.296009, 9.16116049124491, -0.3817120,  46.2796594, -2.2960092,
 2029-Aug-02 00:00, 2462350.500000000, , , 45.5299199, 14.8195126,  47.330379, -2.278055, 9.15481270943519, -0.3762202,  47.3303785, -2.2780545,
 2029-Aug-31 00:00, 2462379.500000000, , , 46.5704463, 15.1279814,  48.382494, -2.259310, 9.14858332579108, -0.3697612,  48.3824944, -2.2593096,
 2029-Sep-29 00:00, 2462408.500000000, , , 47.6153749, 15.4320833,  49.435986, -2.239771, 9.14247200264676, -0.3616491,  49.4359859, -2.2397713,
 2029-Oct-28 00:00, 2462437.500000000, , , 48.6647312, 15.7316819,  50.490842, -2.219443, 9.13647776439316, -0.3533401,  50.4908421, -2.2194426,
 2029-Nov-26 00:00, 2462466.500000000, , , 49.7185323, 16.0266326,  51.547045, -2.198333, 9.13060308646981, -0.3459123,  51.5470453, -2.1983330,
 2029-Dec-25 00:00, 2462495.500000000, , , 50.7767813, 16.3167877,  52.604568, -2.176454, 9.12485198602453, -0.3397021,  52.6045683, -2.1764535,
 2030-Jan-23 00:00, 2462524.500000000, , , 51.8394532, 16.6020007,  53.663362, -2.153809, 9.11922730120251, -0.3333297,  53.6633615, -2.1538090,
 2030-Feb-21 00:00, 2462553.500000000, , , 52.9065200, 16.8821321,  54.723379, -2.130399, 9.11373131958561, -0.3251293,  54.7233793, -2.1303994,
 2030-Mar-22 00:00, 2462582.500000000, , , 53.9779801, 17.1570503,  55.784606, -2.106225, 9.10836474658417, -0.3159913,  55.7846058, -2.1062253,
 2030-Apr-20 00:00, 2462611.500000000, , , 55.0538333, 17.4266183,  56.847030, -2.081295, 9.10312947657616, -0.3072517,  56.8470295, -2.0812949,
 2030-May-19 00:00, 2462640.500000000, , , 56.1340713, 17.6906935,  57.910635, -2.055622, 9.09803020862751, -0.2997705,  57.9106348, -2.0556219,
 2030-Jun-17 00:00, 2462669.500000000, , , 57.2186658, 17.9491358,  58.975392, -2.029216, 9.09306972370145, -0.2929410,  58.9753920, -2.0292157,
 2030-Jul-16 00:00, 2462698.500000000, , , 58.3075620, 18.2018072,  60.041252, -2.002081, 9.08824846121796, -0.2849581,  60.0412522, -2.0020811,
 2030-Aug-14 00:00, 2462727.500000000, , , 59.4007138, 18.4485775,  61.108181, -1.974220, 9.08356584522920, -0.2755178,  61.1081809, -1.9742198,
 2030-Sep-12 00:00, 2462756.500000000, , , 60.4980864, 18.6893176,  62.176159, -1.945638, 9.07902183144604, -0.2659520,  62.1761587, -1.9456382,
 2030-Oct-11 00:00, 2462785.500000000, , , 61.5996362, 18.9238904,  63.245161, -1.916351, 9.07461969555265, -0.2574929,  63.2451611, -1.9163510,
 2030-Nov-09 00:00, 2462814.500000000, , , 62.7053054, 19.1521600,  64.315156, -1.886373, 9.07036416478508, -0.2499457,  64.3151558, -1.8863729,
 2030-Dec-08 00:00, 2462843.500000000, , , 63.8150177, 19.3739962,  65.386099, -1.855713, 9.06625764547965, -0.2420736,  65.3860992, -1.8557129,
 2031-Jan-06 00:00, 2462872.500000000, , , 64.9286911, 19.5892769,  66.457949, -1.824375, 9.06229966146944, -0.2325817,  66.4579489, -1.8243750,
 2031-Feb-04 00:00, 2462901.500000000, , , 66.0462581, 19.7978853,  67.530681, -1.792364, 9.05848927512461, -0.2223004,  67.5306814, -1.7923640,
 2031-Mar-05 00:00, 2462930.500000000, , , 67.1676498, 19.9997003,  68.604276, -1.759693, 9.05482752905068, -0.2129160,  68.6042762, -1.7596926,
 2031-Apr-03 00:00, 2462959.500000000, , , 68.2927777, 20.1945958,  69.678699, -1.726379, 9.05131787017683, -0.2045810,  69.6786985, -1.7263787,
 2031-May-02 00:00, 2462988.500000000, , , 69.4215323, 20.3824501,  70.753900, -1.692438, 9.04796392487126, -0.1966426,  70.7539002, -1.6924377,
 2031-May-31 00:00, 2463017.500000000, , , 70.5537928, 20.5631516,  71.829829, -1.657878, 9.04476718731711, -0.1873201,  71.8298287, -1.6578777,
 2031-Jun-29 00:00, 2463046.500000000, , , 71.6894557, 20.7365986,  72.906454, -1.622704, 9.04172749553287, -0.1765669,  72.9064539, -1.6227041,
 2031-Jul-28 00:00, 2463075.500000000, , , 72.8284300, 20.9026907,  73.983762, -1.586927, 9.03884523191530, -0.1661698,  73.9837616, -1.5869267,
 2031-Aug-26 00:00, 2463104.500000000, , , 73.9706134, 21.0613222,  75.061732, -1.550563, 9.03612286431955, -0.1568366,  75.0617316, -1.5505631,
 2031-Sep-24 00:00, 2463133.500000000, , , 75.1158845, 21.2123881,  76.140330, -1.513633, 9.03356256985393, -0.1485920,  76.1403303, -1.5136327,
 2031-Oct-23 00:00, 2463162.500000000, , , 76.2640907, 21.3557910,  77.219501, -1.476149, 9.03116434759030, -0.1397071,  77.2195011, -1.4761495,
 2031-Nov-21 00:00, 2463191.500000000, , , 77.4150797, 21.4914442,  78.299193, -1.438122, 9.02892707112053, -0.1292100,  78.2991927, -1.4381219,
 2031-Dec-20 00:00, 2463220.500000000, , , 78.5687177, 21.6192683,  79.379376, -1.399558, 9.02684950723831, -0.1183488,  79.3793760, -1.3995585,
 2032-Jan-18 00:00, 2463249.500000000, , , 79.7248648, 21.7391802,  80.460020, -1.360475, 9.02493365598808, -0.1082621,  80.4600199, -1.3604755,
 2032-Feb-16 00:00, 2463278.500000000, , , 80.8833747, 21.8510968,  81.541091, -1.320894, 9.02318399937334, -0.0994168,  81.5410914, -1.3208940,
 2032-Mar-16 00:00, 2463307.500000000, , , 82.0440846, 21.9549424,  82.622547, -1.280832, 9.02160260263785, -0.0905768,  82.6225465, -1.2808321,
 2032-Apr-14 00:00, 2463336.500000000, , , 83.2068178, 22.0506516,  83.704333, -1.240302, 9.02018904905271, -0.0803942,  83.7043328, -1.2403023,
 2032-May-13 00:00, 2463365.500000000, , , 84.3714171, 22.1381705,  84.786420, -1.199313, 9.01894169858336, -0.0691162,  84.7864196, -1.1993128,
 2032-Jun-11 00:00, 2463394.500000000, , , 85.5377329, 22.2174453,  85.868786, -1.157877, 9.01785951892071, -0.0583571,  85.8687864, -1.1578769,
 2032-Jul-10 00:00, 2463423.500000000, , , 86.7055958, 22.2884181,  86.951397, -1.116017, 9.01694466593797, -0.0489703,  86.9513970, -1.1160166,
 2032-Aug-08 00:00, 2463452.500000000, , , 87.8748235, 22.3510366,  88.034206, -1.073754, 9.01620023429595, -0.0400736,  88.0342064, -1.0737539,
 2032-Sep-06 00:00, 2463481.500000000, , , 89.0452221, 22.4052590,  89.117162, -1.031106, 9.01562656308036, -0.0304987,  89.1171616, -1.0311062,
 2032-Oct-05 00:00, 2463510.500000000, , , 90.2166024, 22.4510561,  90.200216, -0.988084, 9.01522238469049, -0.0192807,  90.2002163, -0.9880845,
 2032-Nov-03 00:00, 2463539.500000000, , , 91.3888046, 22.4884055,  91.283353, -0.944699, 9.01498667278748, -0.0079244,  91.2833531, -0.9446989,
 2032-Dec-02 00:00, 2463568.500000000, , , 92.5616639, 22.5172818,  92.366551, -0.900968, 9.01491941482191,  0.0020531,  92.3665514, -0.9009679,
 2032-Dec-31 00:00, 2463597.500000000, , , 93.7349913, 22.5376594,  93.449770, -0.856916, 9.01502226777331,  0.0110929,  93.4497699, -0.8569159,
 2033-Jan-29 00:00, 2463626.500000000, , , 94.9085849, 22.5495226,  94.532956, -0.812564, 9.01529553756947,  0.0200414,  94.5329563, -0.8125641,
 2033-Feb-27 00:00, 2463655.500000000, , , 96.0822332, 22.5528681,  95.616050, -0.767928, 9.01573714608872,  0.0305661,  95.6160502, -0.7679280,
 2033-Mar-28 00:00, 2463684.500000000, , , 97.2557471, 22.5477027,  96.699011, -0.723019, 9.01634568103767,  0.0420138,  96.6990114, -0.7230186,
 2033-Apr-26 00:00, 2463713.500000000, , , 98.4289563, 22.5340352,  97.781817, -0.677850, 9.01712193476295,  0.0526423,  97.7818174, -0.6778501,
 2033-May-25 00:00, 2463742.500000000, , , 99.6016831, 22.5118713,  98.864439, -0.632446, 9.01806869165340,  0.0621201,  98.8644388, -0.6324455,
 2033-Jun-23 00:00, 2463771.500000000, , ,100.7737400, 22.4812223,  99.946836, -0.586829, 9.01918790317008,  0.0709470,  99.9468365, -0.5868289,
 2033-Jul-22 00:00, 2463800.500000000, , ,101.9449310, 22.4421112, 101.028962, -0.541019, 9.02047832415540,  0.0808958, 101.0289622, -0.5410190,
 2033-Aug-20 00:00, 2463829.500000000, , ,103.1150732, 22.3945722, 102.110778, -0.495029, 9.02193656885140,  0.0920693, 102.1107782, -0.4950288,
 2033-Sep-18 00:00, 2463858.500000000, , ,104.2840014, 22.3386448, 103.192261, -0.448870, 9.02355983993966,  0.1030386, 103.1922605, -0.4488702,
 2033-Oct-17 00:00, 2463887.500000000, , ,105.4515445, 22.2743663, 104.273379, -0.402563, 9.02534848352016,  0.1127278, 104.2733790, -0.4025633,
 2033-Nov-15 00:00, 2463916.500000000, , ,106.6175208, 22.2017754, 105.354092, -0.356133, 9.02730436558302,  0.1212876, 105.3540918, -0.3561335,
 2033-Dec-14 00:00, 2463945.500000000, , ,107.7817398, 22.1209207, 106.434346, -0.309603, 9.02942743358373,  0.1304117, 106.4343455, -0.3096033,
 2034-Jan-12 00:00, 2463974.500000000, , ,108.9440189, 22.0318628, 107.514091, -0.262988, 9.03171565316525,  0.1408908, 107.5140911, -0.2629884,
 2034-Feb-10 00:00, 2464003.500000000, , ,110.1042066, 21.9346699, 108.593304, -0.216299, 9.03416653074820,  0.1520276, 108.5933038, -0.2162994,
 2034-Mar-11 00:00, 2464032.500000000, , ,111.2621615, 21.8294089, 109.671966, -0.169552, 9.03677871578117,  0.1620603, 109.6719658, -0.1695516,
 2034-Apr-09 00:00, 2464061.500000000, , ,112.4177271, 21.7161458, 110.750043, -0.122768, 9.03955316568086,  0.1706470, 110.7500427, -0.1227683,
 2034-May-08 00:00, 2464090.500000000, , ,113.5707393, 21.5949516, 111.827489, -0.075975, 9.04249026394674,  0.1790755, 111.8274888, -0.0759746,
 2034-Jun-06 00:00, 2464119.500000000, , ,114.7210286, 21.4659089, 112.904249, -0.029190, 9.04558737476957,  0.1884908, 112.9042490, -0.0291901,
 2034-Jul-05 00:00, 2464148.500000000, , ,115.8684442, 21.3291100, 113.980280,  0.017572, 9.04884212873979,  0.1993397, 113.9802797,  0.0175720,
 2034-Aug-03 00:00, 2464177.500000000, , ,117.0128716, 21.1846488, 115.055567,  0.064301, 9.05225358348819,  0.2096697, 115.0555668,  0.0643010,
 2034-Sep-01 00:00, 2464206.500000000, , ,118.1541927, 21.0326153, 116.130089,  0.110978, 9.05582212329148,  0.2185127, 116.1300892,  0.1109775,
 2034-Sep-30 00:00, 2464235.500000000, , ,119.2922795, 20.8731005, 117.203813,  0.157577, 9.05954922300246,  0.2266106, 117.2038132,  0.1575769,
 2034-Oct-29 00:00, 2464264.500000000, , ,120.4270059, 20.7062033, 118.276701,  0.204078, 9.06343280881823,  0.2350339, 118.2767010,  0.2040778,
 2034-Nov-27 00:00, 2464293.500000000, , ,121.5582446, 20.5320324, 119.348708,  0.250464, 9.06746769183611,  0.2450079, 119.3487077,  0.2504637,
 2034-Dec-26 00:00, 2464322.500000000, , ,122.6858942, 20.3507031, 120.419806,  0.296725, 9.07165013447832,  0.2551359, 120.4198061,  0.2967246,
 2035-Jan-24 00:00, 2464351.500000000, , ,123.8098637, 20.1623281, 121.489975,  0.342847, 9.07597877013459,  0.2639816, 121.4899750,  0.3428467,
 2035-Feb-22 00:00, 2464380.500000000, , ,124.9300476, 19.9670183, 122.559176,  0.388807, 9.08045441833345,  0.2716093, 122.5591756,  0.3888068,
 2035-Mar-23 00:00, 2464409.500000000, , ,126.0463397, 19.7648892, 123.627363,  0.434582, 9.08507792887399,  0.2791112, 123.6273627,  0.4345823,
 2035-Apr-21 00:00, 2464438.500000000, , ,127.1586438, 19.5560630, 124.694495,  0.480155, 9.08984695502463,  0.2880675, 124.6944948,  0.4801548,
 2035-May-20 00:00, 2464467.500000000, , ,128.2668869, 19.3406676, 125.760545,  0.525513, 9.09475753072139,  0.2978945, 125.7605451,  0.5255132,
 2035-Jun-18 00:00, 2464496.500000000, , ,129.3710193, 19.1188307, 126.825504,  0.570648, 9.09980758943150,  0.3070222, 126.8255038,  0.5706482,
 2035-Jul-17 00:00, 2464525.500000000, , ,130.4709861, 18.8906755, 127.889353,  0.615542, 9.10499653626072,  0.3145341, 127.8893527,  0.6155421,
 2035-Aug-15 00:00, 2464554.500000000, , ,131.5667164, 18.6563265, 128.952054,  0.660171, 9.11032381247526,  0.3212455, 128.9520542,  0.6601714,
 2035-Sep-13 00:00, 2464583.500000000, , ,132.6581375, 18.4159153, 130.013563,  0.704516, 9.11578726012606,  0.3288754, 130.0135629,  0.7045157,
 2035-Oct-12 00:00, 2464612.500000000, , ,133.7451925, 18.1695796, 131.073841,  0.748562, 9.12138275708578,  0.3377985, 131.0738412,  0.7485616,
 2035-Nov-10 00:00, 2464641.500000000, , ,134.8278538, 17.9174579, 132.132874,  0.792301, 9.12710732621578,  0.3468523, 132.1328739,  0.7923010,
 2035-Dec-09 00:00, 2464670.500000000, , ,135.9061044, 17.6596849, 133.190652,  0.835723, 9.13296017124943,  0.3543636, 133.1906520,  0.8357230,
 2036-Jan-07 00:00, 2464699.500000000, , ,136.9799144, 17.3963918, 134.247151,  0.878808, 9.13894133113538,  0.3606110, 134.2471513,  0.8788077,
 2036-Feb-05 00:00, 2464728.500000000, , ,138.0492495, 17.1277120, 135.302339,  0.921534, 9.14504879277070,  0.3669719, 135.3023385,  0.9215339,
 2036-Mar-05 00:00, 2464757.500000000, , ,139.1140747, 16.8537872, 136.356174,  0.963886, 9.15127734917141,  0.3745530, 136.3561736,  0.9638860,
 2036-Apr-03 00:00, 2464786.500000000, , ,140.1743738, 16.5747623, 137.408628,  1.005854, 9.15762232417937,  0.3830447, 137.4086284,  1.0058544,
 2036-May-02 00:00, 2464815.500000000, , ,141.2301531, 16.2907801, 138.459691,  1.047433, 9.16408137960319,  0.3903944, 138.4596912,  1.0474328,
 2036-May-31 00:00, 2464844.500000000, , ,142.2814068, 16.0019795, 139.509337,  1.088606, 9.17065493304356,  0.3963070, 139.5093373,  1.0886059,
 2036-Jun-29 00:00, 2464873.500000000, , ,143.3281261, 15.7084974, 140.557535,  1.129354, 9.17734411295316,  0.4017467, 140.5575355,  1.1293543,
 2036-Jul-28 00:00, 2464902.500000000, , ,144.3703103, 15.4104720, 141.604258,  1.169661, 9.18414626654373,  0.4080845, 141.6042580,  1.1696609,
 2036-Aug-26 00:00, 2464931.500000000, , ,145.4079687, 15.1080456, 142.649481,  1.209514, 9.19105651227340,  0.4158511, 142.6494812,  1.2095142,
 2036-Sep-24 00:00, 2464960.500000000, , ,146.4411381, 14.8013600, 143.693203,  1.248910, 9.19807111289570,  0.4231855, 143.6932034,  1.2489103,
 2036-Oct-23 00:00, 2464989.500000000, , ,147.4698556, 14.4905521, 144.735421,  1.287840, 9.20518774050845,  0.4288960, 144.7354212,  1.2878402,
 2036-Nov-21 00:00, 2465018.500000000, , ,148.4941340, 14.1757593, 145.776105,  1.326287, 9.21240521596411,  0.4334096, 145.7761055,  1.3262868,
 2036-Dec-20 00:00, 2465047.500000000, , ,149.5139836, 13.8571202, 146.815221,  1.364233, 9.21972166963518,  0.4382538, 146.8152214,  1.3642328,
 2037-Jan-18 00:00, 2465076.500000000, , ,150.5294238, 13.5347754, 147.852739,  1.401665, 9.22713234655420,  0.4445577, 147.8527386,  1.4016652,
 2037-Feb-16 00:00, 2465105.500000000, , ,151.5404922, 13.2088682, 148.888640,  1.438579, 9.23463290088366,  0.4514182, 148.8886396,  1.4385787,
 2037-Mar-17 00:00, 2465134.500000000, , ,152.5472484, 12.8795358, 149.922926,  1.474970, 9.24222209494454,  0.4571018, 149.9229259,  1.4749702,
 2037-Apr-15 00:00, 2465163.500000000, , ,153.5497421, 12.5469104, 150.955589,  1.510829, 9.24989909224956,  0.4611322, 150.9555892,  1.5108286,
 2037-May-14 00:00, 2465192.500000000, , ,154.5480049, 12.2111249, 151.986602,  1.546137, 9.25766254132205,  0.4648300, 151.9866022,  1.5461372,
 2037-Jun-12 00:00, 2465221.500000000, , ,155.5420735, 11.8723134, 153.015939,  1.580882, 9.26550852306707,  0.4695891, 153.0159388,  1.5808821,
 2037-Jul-11 00:00, 2465250.500000000, , ,156.5319945, 11.5306120, 154.043579,  1.615055, 9.27343095804598,  0.4755269, 154.0435792,  1.6150552,
