*******************************************************************************
Ephemeris / WWW_USER Mon Nov 21 02:15:49 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2016-Nov-21 00:00:00.0000 UT      
Stop  time      : A.D. 2017-Nov-21 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : Earth_EOP (high precision)      {East-longitude +}
Target radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.161118.p170209                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2016-NOV-18. PREDICTS-> 2017-FEB-08
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table format    : Comma Separated Values (spreadsheet)
****************************************************************************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0),   hEcl-Lon,  hEcl-Lat,            delta,     deldot,    ObsEcLon,   ObsEcLat,
****************************************************************************************************************************************************************
$$SOE
 2017-Mar-12 00:00, 2457824.500000000, , ,172.0655328,  3.4248674, 171.362267, -0.000069, 0.99359430293260,  0.4606184, 171.3622674, -0.0000693,
 2017-Mar-13 00:00, 2457825.500000000, , ,172.9836484,  3.0314589, 172.359779, -0.000067, 0.99386191842334,  0.4660818, 172.3597793, -0.0000666,
 2017-Mar-14 00:00, 2457826.500000000, , ,173.9006071,  2.6374882, 173.356758, -0.000060, 0.99413262666085,  0.4713123, 173.3567580, -0.0000604,
 2017-Mar-15 00:00, 2457827.500000000, , ,174.8165080,  2.2430542, 174.353216, -0.000049, 0.99440626710937,  0.4762229, 174.3532160, -0.0000492,
 2017-Mar-16 00:00, 2457828.500000000, , ,175.7314488,  1.8482559, 175.349164, -0.000032, 0.99468263439303,  0.4807453, 175.3491639, -0.0000318,
 2017-Mar-17 00:00, 2457829.500000000, , ,176.6455253,  1.4531924, 176.344611, -0.000007, 0.99496148877099,  0.4848283, 176.3446108, -0.0000073,
 2017-Mar-18 00:00, 2457830.500000000, , ,177.5588315,  1.0579626, 177.339563,  0.000025, 0.99524256513762,  0.4884345, 177.3395635,  0.0000248,
 2017-Mar-19 00:00, 2457831.500000000, , ,178.4714594,  0.6626658, 178.334027,  0.000065, 0.99552557972007,  0.4915361, 178.3340272,  0.0000647,
 2017-Mar-20 00:00, 2457832.500000000, , ,179.3834989,  0.2674014, 179.328005,  0.000112, 0.99581023433168,  0.4941103, 179.3280051,  0.0001125,
 2017-Mar-21 00:00, 2457833.500000000, , ,180.2950385, -0.1277314, 180.321499,  0.000168, 0.99609621862081,  0.4961374, 180.3214987,  0.0001676,
 2017-Mar-22 00:00, 2457834.500000000, , ,181.2061641, -0.5226327, 181.314508,  0.000230, 0.99638321121094,  0.4975992, 181.3145077,  0.0002296,
 2017-Mar-23 00:00, 2457835.500000000, , ,182.1169596, -0.9172029, 182.307030,  0.000297, 0.99667088100187,  0.4984805, 182.3070296,  0.0002975,
 2017-Mar-24 00:00, 2457836.500000000, , ,183.0275062, -1.3113415, 183.299060,  0.000370, 0.99695889021576,  0.4987744, 183.2990597,  0.0003700,
 2017-Mar-25 00:00, 2457837.500000000, , ,183.9378819, -1.7049478, 184.290590,  0.000445, 0.99724690095487,  0.4984890, 184.2905900,  0.0004455,
 2017-Mar-26 00:00, 2457838.500000000, , ,184.8481613, -2.0979201, 185.281610,  0.000522, 0.99753458686610,  0.4976577, 185.2816098,  0.0005223,
 2017-Mar-27 00:00, 2457839.500000000, , ,185.7584149, -2.4901559, 186.272104,  0.000598, 0.99782165063518,  0.4963493, 186.2721045,  0.0005982,
 2017-Mar-28 00:00, 2457840.500000000, , ,186.6687096, -2.8815518, 187.262056,  0.000671, 0.99810784619997,  0.4946729, 187.2620562,  0.0006710,
 2017-Mar-29 00:00, 2457841.500000000, , ,187.5791095, -3.2720036, 188.251445,  0.000739, 0.99839300202389,  0.4927759, 188.2514446,  0.0007386,
 2017-Mar-30 00:00, 2457842.500000000, , ,188.4896764, -3.6614065, 189.240248,  0.000799, 0.99867703960476,  0.4908300, 189.2402478,  0.0007991,
 2017-Mar-31 00:00, 2457843.500000000, , ,189.4004725, -4.0496563, 190.228445,  0.000851, 0.99895998122839,  0.4890083, 190.2284448,  0.0008511,
 2017-Apr-01 00:00, 2457844.500000000, , ,190.3115614, -4.4366491, 191.216017,  0.000894, 0.99924194368131,  0.4874612, 191.2160171,  0.0008935,
 2017-Apr-02 00:00, 2457845.500000000, , ,191.2230099, -4.8222826, 192.202950,  0.000926, 0.99952311915969,  0.4862972, 192.2029500,  0.0009263,
 2017-Apr-03 00:00, 2457846.500000000, , ,192.1348889, -5.2064561, 193.189234,  0.000950, 0.99980374843837,  0.4855755, 193.1892342,  0.0009499,
 2017-Apr-04 00:00, 2457847.500000000, , ,193.0472731, -5.5890708, 194.174866,  0.000965, 1.00008409253620,  0.4853080, 194.1748657,  0.0009654,
 2017-Apr-05 00:00, 2457848.500000000, , ,193.9602414, -5.9700297, 195.159845,  0.000974, 1.00036440766516,  0.4854680, 195.1598454,  0.0009743,
 2017-Apr-06 00:00, 2457849.500000000, , ,194.8738757, -6.3492375, 196.144179,  0.000978, 1.00064492570935,  0.4859996, 196.1441789,  0.0009782,
 2017-Apr-07 00:00, 2457850.500000000, , ,195.7882604, -6.7266005, 197.127876,  0.000979, 1.00092584037251,  0.4868277, 197.1278758,  0.0009792,
 2017-Apr-08 00:00, 2457851.500000000, , ,196.7034815, -7.1020261, 198.110948,  0.000979, 1.00120729809855,  0.4878649, 198.1109482,  0.0009792,
 2017-Apr-09 00:00, 2457852.500000000, , ,197.6196260, -7.4754230, 199.093411,  0.000980, 1.00148939274228,  0.4890174, 199.0934109,  0.0009800,
 2017-Apr-10 00:00, 2457853.500000000, , ,198.5367806, -7.8467004, 200.075280,  0.000984, 1.00177216326727,  0.4901896, 200.0752798,  0.0009835,
 2017-Apr-11 00:00, 2457854.500000000, , ,199.4550316, -8.2157683, 201.056572,  0.000991, 1.00205559405134,  0.4912887, 201.0565718,  0.0009912,
 2017-Apr-12 00:00, 2457855.500000000, , ,200.3744640, -8.5825368, 202.037304,  0.001004, 1.00233961747609,  0.4922281, 202.0373037,  0.0010042,
 2017-Apr-13 00:00, 2457856.500000000, , ,201.2951607, -8.9469164, 203.017492,  0.001024, 1.00262411835576,  0.4929300, 203.0174921,  0.0010236,
 2017-Apr-14 00:00, 2457857.500000000, , ,202.2172025, -9.3088175, 203.997153,  0.001050, 1.00290893954436,  0.4933269, 203.9971527,  0.0010498,
 2017-Apr-15 00:00, 2457858.500000000, , ,203.1406674, -9.6681505, 204.976300,  0.001083, 1.00319388789947,  0.4933616, 204.9762999,  0.0010833,
 2017-Apr-16 00:00, 2457859.500000000, , ,204.0656305,-10.0248255, 205.954947,  0.001124, 1.00347873977829,  0.4929853, 205.9549472,  0.0011240,
 2017-Apr-17 00:00, 2457860.500000000, , ,204.9921639,-10.3787526, 206.933106,  0.001172, 1.00376324541660,  0.4921559, 206.9331062,  0.0011716,
 2017-Apr-18 00:00, 2457861.500000000, , ,205.9203365,-10.7298415, 207.910788,  0.001225, 1.00404713185729,  0.4908349, 207.9107875,  0.0012254,
 2017-Apr-19 00:00, 2457862.500000000, , ,206.8502139,-11.0780018, 208.888000,  0.001285, 1.00433010450162,  0.4889855, 208.8879998,  0.0012848,
 2017-Apr-20 00:00, 2457863.500000000, , ,207.7818578,-11.4231426, 209.864750,  0.001348, 1.00461184782791,  0.4865720, 209.8647500,  0.0013484,
 2017-Apr-21 00:00, 2457864.500000000, , ,208.7153262,-11.7651729, 210.841043,  0.001415, 1.00489202635797,  0.4835617, 210.8410431,  0.0014150,
 2017-Apr-22 00:00, 2457865.500000000, , ,209.6506723,-12.1040011, 211.816881,  0.001483, 1.00517028753416,  0.4799293, 211.8168812,  0.0014829,
 2017-Apr-23 00:00, 2457866.500000000, , ,210.5879440,-12.4395347, 212.792263,  0.001550, 1.00544626867729,  0.4756668, 212.7922634,  0.0015503,
 2017-Apr-24 00:00, 2457867.500000000, , ,211.5271832,-12.7716807, 213.767185,  0.001615, 1.00571961029307,  0.4707956, 213.7671847,  0.0016150,
 2017-Apr-25 00:00, 2457868.500000000, , ,212.4684256,-13.1003449, 214.741636,  0.001675, 1.00598997711375,  0.4653802, 214.7416360,  0.0016750,
 2017-Apr-26 00:00, 2457869.500000000, , ,213.4117000,-13.4254318, 215.715604,  0.001728, 1.00625708586324,  0.4595369, 215.7156038,  0.0017284,
 2017-Apr-27 00:00, 2457870.500000000, , ,214.3570298,-13.7468454, 216.689071,  0.001773, 1.00652073502389,  0.4534308, 216.6890712,  0.0017733,
 2017-Apr-28 00:00, 2457871.500000000, , ,215.3044340,-14.0644890, 217.662020,  0.001809, 1.00678082853881,  0.4472576, 217.6620196,  0.0018087,
 2017-Apr-29 00:00, 2457872.500000000, , ,216.2539296,-14.3782662, 218.634431,  0.001834, 1.00703738511253,  0.4412136, 218.6344306,  0.0018342,
 2017-Apr-30 00:00, 2457873.500000000, , ,217.2055336,-14.6880813, 219.606289,  0.001850, 1.00729052903733,  0.4354634, 219.6062888,  0.0018501,
 2017-May-01 00:00, 2457874.500000000, , ,218.1592649,-14.9938405, 220.577583,  0.001857, 1.00754046532448,  0.4301196, 220.5775832,  0.0018574,
 2017-May-02 00:00, 2457875.500000000, , ,219.1151448,-15.2954517, 221.548308,  0.001857, 1.00778744709119,  0.4252367, 221.5483082,  0.0018575,
 2017-May-03 00:00, 2457876.500000000, , ,220.0731974,-15.5928246, 222.518463,  0.001852, 1.00803174384015,  0.4208188, 222.5184635,  0.0018522,
 2017-May-04 00:00, 2457877.500000000, , ,221.0334486,-15.8858712, 223.488054,  0.001844, 1.00827361624434,  0.4168337, 223.4880539,  0.0018436,
 2017-May-05 00:00, 2457878.500000000, , ,221.9959257,-16.1745053, 224.457088,  0.001834, 1.00851329909039,  0.4132260, 224.4570884,  0.0018335,
 2017-May-06 00:00, 2457879.500000000, , ,222.9606561,-16.4586420, 225.425579,  0.001824, 1.00875099127433,  0.4099282, 225.4255792,  0.0018240,
 2017-May-07 00:00, 2457880.500000000, , ,223.9276670,-16.7381981, 226.393541,  0.001817, 1.00898685069780,  0.4068668, 226.3935411,  0.0018166,
 2017-May-08 00:00, 2457881.500000000, , ,224.8969843,-17.0130917, 227.360991,  0.001813, 1.00922099206624,  0.4039661, 227.3609910,  0.0018130,
 2017-May-09 00:00, 2457882.500000000, , ,225.8686323,-17.2832418, 228.327947,  0.001814, 1.00945348624102,  0.4011501, 228.3279469,  0.0018142,
 2017-May-10 00:00, 2457883.500000000, , ,226.8426330,-17.5485687, 229.294428,  0.001821, 1.00968436046135,  0.3983439, 229.2944280,  0.0018212,
 2017-May-11 00:00, 2457884.500000000, , ,227.8190059,-17.8089935, 230.260454,  0.001835, 1.00991359920479,  0.3954746, 230.2604539,  0.0018346,
 2017-May-12 00:00, 2457885.500000000, , ,228.7977673,-18.0644383, 231.226044,  0.001855, 1.01014114564953,  0.3924723, 231.2260442,  0.0018548,
 2017-May-13 00:00, 2457886.500000000, , ,229.7789301,-18.3148260, 232.191219,  0.001882, 1.01036690368490,  0.3892709, 232.1912185,  0.0018817,
 2017-May-14 00:00, 2457887.500000000, , ,230.7625034,-18.5600804, 233.155996,  0.001915, 1.01059074028581,  0.3858086, 233.1559958,  0.0019152,
 2017-May-15 00:00, 2457888.500000000, , ,231.7484920,-18.8001258, 234.120394,  0.001955, 1.01081248792696,  0.3820276, 234.1203941,  0.0019545,
 2017-May-16 00:00, 2457889.500000000, , ,232.7368968,-19.0348877, 235.084431,  0.001999, 1.01103194665210,  0.3778733, 235.0844309,  0.0019990,
 2017-May-17 00:00, 2457890.500000000, , ,233.7277138,-19.2642922, 236.048122,  0.002047, 1.01124888548924,  0.3732927, 236.0481220,  0.0020474,
 2017-May-18 00:00, 2457891.500000000, , ,234.7209341,-19.4882662, 237.011482,  0.002099, 1.01146304314295,  0.3682336, 237.0114821,  0.0020987,
 2017-May-19 00:00, 2457892.500000000, , ,235.7165437,-19.7067375, 237.974524,  0.002151, 1.01167412831287,  0.3626445, 237.9745240,  0.0021511,
 2017-May-20 00:00, 2457893.500000000, , ,236.7145228,-19.9196346, 238.937258,  0.002203, 1.01188182058752,  0.3564766, 238.9372584,  0.0022030,
 2017-May-21 00:00, 2457894.500000000, , ,237.7148453,-20.1268869, 239.899693,  0.002252, 1.01208577360511,  0.3496903, 239.8996928,  0.0022525,
 2017-May-22 00:00, 2457895.500000000, , ,238.7174777,-20.3284244, 240.861832,  0.002298, 1.01228562288251,  0.3422646, 240.8618316,  0.0022977,
 2017-May-23 00:00, 2457896.500000000, , ,239.7223784,-20.5241778, 241.823674,  0.002337, 1.01248100094882,  0.3342127, 241.8236744,  0.0023367,
 2017-May-24 00:00, 2457897.500000000, , ,240.7294975,-20.7140781, 242.785216,  0.002368, 1.01267156143215,  0.3255969, 242.7852161,  0.0023677,
 2017-May-25 00:00, 2457898.500000000, , ,241.7387762,-20.8980571, 243.746447,  0.002390, 1.01285701084654,  0.3165386, 243.7464467,  0.0023895,
 2017-May-26 00:00, 2457899.500000000, , ,242.7501481,-21.0760471, 244.707352,  0.002401, 1.01303714232623,  0.3072143, 244.7073521,  0.0024013,
 2017-May-27 00:00, 2457900.500000000, , ,243.7635413,-21.2479818, 245.667916,  0.002403, 1.01321186170976,  0.2978328, 245.6679162,  0.0024032,
 2017-May-28 00:00, 2457901.500000000, , ,244.7788808,-21.4137962, 246.628123,  0.002396, 1.01338119658998,  0.2886005, 246.6281233,  0.0023959,
 2017-May-29 00:00, 2457902.500000000, , ,245.7960909,-21.5734280, 247.587960,  0.002381, 1.01354528462984,  0.2796872, 247.5879603,  0.0023809,
 2017-May-30 00:00, 2457903.500000000, , ,246.8150975,-21.7268173, 248.547419,  0.002360, 1.01370434557011,  0.2712056, 248.5474187,  0.0023599,
 2017-May-31 00:00, 2457904.500000000, , ,247.8358290,-21.8739071, 249.506495,  0.002335, 1.01385864661456,  0.2632084, 249.5064953,  0.0023352,
 2017-Jun-01 00:00, 2457905.500000000, , ,248.8582158,-22.0146436, 250.465192,  0.002309, 1.01400847060107,  0.2556993, 250.4651921,  0.0023088,
 2017-Jun-02 00:00, 2457906.500000000, , ,249.8821905,-22.1489760, 251.423516,  0.002283, 1.01415409228560,  0.2486493, 251.4235158,  0.0022827,
 2017-Jun-03 00:00, 2457907.500000000, , ,250.9076864,-22.2768563, 252.381477,  0.002259, 1.01429576361399,  0.2420107, 252.3814768,  0.0022587,
 2017-Jun-04 00:00, 2457908.500000000, , ,251.9346374,-22.3982392, 253.339088,  0.002238, 1.01443370613713,  0.2357271, 253.3390883,  0.0022382,
 2017-Jun-05 00:00, 2457909.500000000, , ,252.9629771,-22.5130823, 254.296366,  0.002223, 1.01456810791549,  0.2297394, 254.2963662,  0.0022226,
 2017-Jun-06 00:00, 2457910.500000000, , ,253.9926383,-22.6213455, 255.253328,  0.002213, 1.01469912261353,  0.2239879, 255.2533279,  0.0022127,
 2017-Jun-07 00:00, 2457911.500000000, , ,255.0235531,-22.7229914, 256.209992,  0.002209, 1.01482686925244,  0.2184123, 256.2099924,  0.0022091,
 2017-Jun-08 00:00, 2457912.500000000, , ,256.0556522,-22.8179850, 257.166380,  0.002212, 1.01495143183822,  0.2129515, 257.1663797,  0.0022122,
 2017-Jun-09 00:00, 2457913.500000000, , ,257.0888653,-22.9062939, 258.122511,  0.002222, 1.01507285864132,  0.2075427, 258.1225108,  0.0022219,
 2017-Jun-10 00:00, 2457914.500000000, , ,258.1231205,-22.9878882, 259.078407,  0.002238, 1.01519116123932,  0.2021217, 259.0784072,  0.0022381,
 2017-Jun-11 00:00, 2457915.500000000, , ,259.1583443,-23.0627401, 260.034091,  0.002260, 1.01530631356508,  0.1966225, 260.0340907,  0.0022601,
 2017-Jun-12 00:00, 2457916.500000000, , ,260.1944615,-23.1308246, 260.989583,  0.002287, 1.01541825117204,  0.1909782, 260.9895831,  0.0022872,
 2017-Jun-13 00:00, 2457917.500000000, , ,261.2313949,-23.1921190, 261.944906,  0.002318, 1.01552687080002,  0.1851214, 261.9449061,  0.0023183,
 2017-Jun-14 00:00, 2457918.500000000, , ,262.2690651,-23.2466031, 262.900080,  0.002352, 1.01563203018376,  0.1789844, 262.9000803,  0.0023521,
 2017-Jun-15 00:00, 2457919.500000000, , ,263.3073902,-23.2942589, 263.855126,  0.002387, 1.01573354798235,  0.1724996, 263.8551258,  0.0023870,
 2017-Jun-16 00:00, 2457920.500000000, , ,264.3462860,-23.3350710, 264.810061,  0.002421, 1.01583120380823,  0.1655995, 264.8100611,  0.0024215,
 2017-Jun-17 00:00, 2457921.500000000, , ,265.3856648,-23.3690266, 265.764903,  0.002454, 1.01592473866038,  0.1582183, 265.7649029,  0.0024537,
 2017-Jun-18 00:00, 2457922.500000000, , ,266.4254359,-23.3961152, 266.719665,  0.002482, 1.01601385664032,  0.1502948, 266.7196654,  0.0024818,
 2017-Jun-19 00:00, 2457923.500000000, , ,267.4655040,-23.4163286, 267.674360,  0.002504, 1.01609822958556,  0.1417799, 267.6743599,  0.0025041,
 2017-Jun-20 00:00, 2457924.500000000, , ,268.5057694,-23.4296614, 268.628993,  0.002519, 1.01617750695122,  0.1326476, 268.6289934,  0.0025188,
 2017-Jun-21 00:00, 2457925.500000000, , ,269.5461264,-23.4361104, 269.583568,  0.002525, 1.01625133337584,  0.1229098, 269.5835683,  0.0025247,
 2017-Jun-22 00:00, 2457926.500000000, , ,270.5864638,-23.4356750, 270.538082,  0.002521, 1.01631937510516,  0.1126315, 270.5380818,  0.0025207,
 2017-Jun-23 00:00, 2457927.500000000, , ,271.6266645,-23.4283571, 271.492526,  0.002507, 1.01638135326403,  0.1019380, 271.4925258,  0.0025067,
 2017-Jun-24 00:00, 2457928.500000000, , ,272.6666072,-23.4141612, 272.446888,  0.002483, 1.01643707752969,  0.0910079, 272.4468883,  0.0024831,
 2017-Jun-25 00:00, 2457929.500000000, , ,273.7061686,-23.3930943, 273.401155,  0.002451, 1.01648647059815,  0.0800488, 273.4011550,  0.0024511,
 2017-Jun-26 00:00, 2457930.500000000, , ,274.7452261,-23.3651663, 274.355312,  0.002412, 1.01652957506128,  0.0692623, 274.3553119,  0.0024125,
 2017-Jun-27 00:00, 2457931.500000000, , ,275.7836608,-23.3303901, 275.309348,  0.002369, 1.01656654047609,  0.0588129, 275.3093475,  0.0023694,
 2017-Jun-28 00:00, 2457932.500000000, , ,276.8213588,-23.2887812, 276.263255,  0.002324, 1.01659759595064,  0.0488101, 276.2632547,  0.0023241,
 2017-Jun-29 00:00, 2457933.500000000, , ,277.8582127,-23.2403583, 277.217031,  0.002279, 1.01662301769839,  0.0393087, 277.2170308,  0.0022787,
 2017-Jun-30 00:00, 2457934.500000000, , ,278.8941215,-23.1851430, 278.170678,  0.002235, 1.01664310001800,  0.0303190, 278.1706781,  0.0022354,
 2017-Jul-01 00:00, 2457935.500000000, , ,279.9289899,-23.1231595, 279.124203,  0.002196, 1.01665813413083,  0.0218224, 279.1242029,  0.0021956,
 2017-Jul-02 00:00, 2457936.500000000, , ,280.9627281,-23.0544350, 280.077615,  0.002161, 1.01666839532591,  0.0137843, 280.0776148,  0.0021608,
 2017-Jul-03 00:00, 2457937.500000000, , ,281.9952507,-22.9789991, 281.030926,  0.002132, 1.01667413654755,  0.0061629, 281.0309265,  0.0021319,
 2017-Jul-04 00:00, 2457938.500000000, , ,283.0264768,-22.8968839, 281.984152,  0.002109, 1.01667558590640, -0.0010855, 281.9841524,  0.0021095,
 2017-Jul-05 00:00, 2457939.500000000, , ,284.0563293,-22.8081241, 282.937309,  0.002094, 1.01667294590939, -0.0080057, 282.9373091,  0.0020939,
 2017-Jul-06 00:00, 2457940.500000000, , ,285.0847351,-22.7127564, 283.890415,  0.002085, 1.01666639286187, -0.0146439, 283.8904147,  0.0020854,
 2017-Jul-07 00:00, 2457941.500000000, , ,286.1116247,-22.6108200, 284.843488,  0.002083, 1.01665607555958, -0.0210496, 284.8434885,  0.0020834,
 2017-Jul-08 00:00, 2457942.500000000, , ,287.1369323,-22.5023561, 285.796551,  0.002088, 1.01664211293999, -0.0272769, 285.7965512,  0.0020877,
 2017-Jul-09 00:00, 2457943.500000000, , ,288.1605959,-22.3874080, 286.749625,  0.002097, 1.01662459078109, -0.0333866, 286.7496246,  0.0020973,
 2017-Jul-10 00:00, 2457944.500000000, , ,289.1825568,-22.2660210, 287.702731,  0.002111, 1.01660355782052, -0.0394463, 287.7027313,  0.0021112,
 2017-Jul-11 00:00, 2457945.500000000, , ,290.2027596,-22.1382422, 288.655894,  0.002128, 1.01657902181206, -0.0455302, 288.6558944,  0.0021280,
 2017-Jul-12 00:00, 2457946.500000000, , ,291.2211518,-22.0041209, 289.609137,  0.002146, 1.01655094603957, -0.0517179, 289.6091370,  0.0021464,
 2017-Jul-13 00:00, 2457947.500000000, , ,292.2376833,-21.8637079, 290.562482,  0.002165, 1.01651924670239, -0.0580924, 290.5624822,  0.0021645,
 2017-Jul-14 00:00, 2457948.500000000, , ,293.2523062,-21.7170561, 291.515952,  0.002181, 1.01648379144873, -0.0647384, 291.5159520,  0.0021807,
 2017-Jul-15 00:00, 2457949.500000000, , ,294.2649738,-21.5642201, 292.469567,  0.002193, 1.01644439927952, -0.0717392, 292.4695671,  0.0021930,
 2017-Jul-16 00:00, 2457950.500000000, , ,295.2756406,-21.4052563, 293.423346,  0.002200, 1.01640084218616, -0.0791736, 293.4233462,  0.0021998,
 2017-Jul-17 00:00, 2457951.500000000, , ,296.2842608,-21.2402231, 294.377305,  0.002199, 1.01635284927040, -0.0871103, 294.3773049,  0.0021994,
 2017-Jul-18 00:00, 2457952.500000000, , ,297.2907883,-21.0691809, 295.331456,  0.002191, 1.01630011464004, -0.0956002, 295.3314557,  0.0021906,
 2017-Jul-19 00:00, 2457953.500000000, , ,298.2951754,-20.8921920, 296.285806,  0.002172, 1.01624231078861, -0.1046652, 296.2858064,  0.0021722,
 2017-Jul-20 00:00, 2457954.500000000, , ,299.2973723,-20.7093209, 297.240360,  0.002144, 1.01617910893108, -0.1142856, 297.2403598,  0.0021439,
 2017-Jul-21 00:00, 2457955.500000000, , ,300.2973270,-20.5206342, 298.195113,  0.002106, 1.01611020629319, -0.1243898, 298.1951135,  0.0021060,
 2017-Jul-22 00:00, 2457956.500000000, , ,301.2949855,-20.3262006, 299.150060,  0.002059, 1.01603535748538, -0.1348514, 299.1500601,  0.0020592,
 2017-Jul-23 00:00, 2457957.500000000, , ,302.2902933,-20.1260910, 300.105188,  0.002005, 1.01595440379218, -0.1454994, 300.1051884,  0.0020051,
 2017-Jul-24 00:00, 2457958.500000000, , ,303.2831973,-19.9203777, 301.060485,  0.001946, 1.01586729260435, -0.1561420, 301.0604851,  0.0019457,
 2017-Jul-25 00:00, 2457959.500000000, , ,304.2736480,-19.7091349, 302.015937,  0.001883, 1.01577408122619, -0.1665953, 302.0159373,  0.0018833,
 2017-Jul-26 00:00, 2457960.500000000, , ,305.2616016,-19.4924376, 302.971534,  0.001820, 1.01567492452984, -0.1767087, 302.9715339,  0.0018203,
 2017-Jul-27 00:00, 2457961.500000000, , ,306.2470214,-19.2703622, 303.927267,  0.001759, 1.01557005142295, -0.1863773, 303.9272672,  0.0017588,
 2017-Jul-28 00:00, 2457962.500000000, , ,307.2298785,-19.0429855, 304.883134,  0.001701, 1.01545973769109, -0.1955427, 304.8831338,  0.0017008,
 2017-Jul-29 00:00, 2457963.500000000, , ,308.2101515,-18.8103850, 305.839134,  0.001648, 1.01534428171568, -0.2041833, 305.8391339,  0.0016477,
 2017-Jul-30 00:00, 2457964.500000000, , ,309.1878263,-18.5726391, 306.795272,  0.001601, 1.01522398649438, -0.2123027, 306.7952716,  0.0016008,
 2017-Jul-31 00:00, 2457965.500000000, , ,310.1628953,-18.3298264, 307.751554,  0.001561, 1.01509914839889, -0.2199186, 307.7515538,  0.0015607,
 2017-Aug-01 00:00, 2457966.500000000, , ,311.1353568,-18.0820263, 308.707990,  0.001528, 1.01497005128672, -0.2270556, 308.7079900,  0.0015278,
 2017-Aug-02 00:00, 2457967.500000000, , ,312.1052145,-17.8293187, 309.664592,  0.001502, 1.01483696395002, -0.2337410, 309.6645919,  0.0015022,
 2017-Aug-03 00:00, 2457968.500000000, , ,313.0724775,-17.5717836, 310.621373,  0.001484, 1.01470013898451, -0.2400037, 310.6213730,  0.0014838,
 2017-Aug-04 00:00, 2457969.500000000, , ,314.0371596,-17.3095016, 311.578349,  0.001472, 1.01455981156558, -0.2458754, 311.5783486,  0.0014721,
 2017-Aug-05 00:00, 2457970.500000000, , ,314.9992795,-17.0425538, 312.535536,  0.001466, 1.01441619709442, -0.2513933, 312.5355357,  0.0014663,
 2017-Aug-06 00:00, 2457971.500000000, , ,315.9588609,-16.7710209, 313.492953,  0.001465, 1.01426948714923, -0.2566032, 313.4929529,  0.0014653,
 2017-Aug-07 00:00, 2457972.500000000, , ,316.9159317,-16.4949843, 314.450620,  0.001468, 1.01411984365047, -0.2615625, 314.4506205,  0.0014680,
 2017-Aug-08 00:00, 2457973.500000000, , ,317.8705244,-16.2145252, 315.408560,  0.001473, 1.01396739162389, -0.2663418, 315.4085603,  0.0014728,
 2017-Aug-09 00:00, 2457974.500000000, , ,318.8226754,-15.9297249, 316.366795,  0.001478, 1.01381221137930, -0.2710251, 316.3667952,  0.0014779,
 2017-Aug-10 00:00, 2457975.500000000, , ,319.7724244,-15.6406647, 317.325349,  0.001482, 1.01365433122577, -0.2757080, 317.3253486,  0.0014817,
 2017-Aug-11 00:00, 2457976.500000000, , ,320.7198139,-15.3474264, 318.284244,  0.001482, 1.01349372192263, -0.2804934, 318.2842441,  0.0014822,
 2017-Aug-12 00:00, 2457977.500000000, , ,321.6648880,-15.0500917, 319.243504,  0.001478, 1.01333029389493, -0.2854863, 319.2435044,  0.0014776,
 2017-Aug-13 00:00, 2457978.500000000, , ,322.6076919,-14.7487431, 320.203151,  0.001466, 1.01316389791216, -0.2907872, 320.2031506,  0.0014662,
 2017-Aug-14 00:00, 2457979.500000000, , ,323.5482707,-14.4434637, 321.163201,  0.001447, 1.01299432961678, -0.2964853, 321.1632015,  0.0014468,
 2017-Aug-15 00:00, 2457980.500000000, , ,324.4866684,-14.1343373, 322.123672,  0.001418, 1.01282133815374, -0.3026511, 322.1236722,  0.0014182,
 2017-Aug-16 00:00, 2457981.500000000, , ,325.4229274,-13.8214489, 323.084574,  0.001380, 1.01264463919729, -0.3093287, 323.0845741,  0.0013800,
 2017-Aug-17 00:00, 2457982.500000000, , ,326.3570877,-13.5048847, 324.045913,  0.001332, 1.01246393268202, -0.3165271, 324.0459135,  0.0013323,
